Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:1941008


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1941008;1;01/09/2006;1;"13,6";"43,3";5;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"13,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,9";"0,0";"12,9";"0,3";"0,8";"0,0";"11,4";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/08/2006;1;"9,1";"17,7";22;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"9,1";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"6,8";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/07/2006;1;"11,2";"12,0";3;2;1;1;1;;0;"0,0";"0,8";"11,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/06/2006;1;"2,2";"3,2";19;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/05/2006;1;"39,4";"39,4";4;1;1;1;1;;0;"0,0";"0,0";"0,0";"39,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/04/2006;1;"8,3";"22,2";1;8;1;1;1;;0;"8,3";"0,0";"2,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"6,2";"0,3";"1,2";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,6";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/03/2006;1;"76,1";"322,1";3;17;1;1;1;;0;"21,2";"25,4";"76,1";"0,0";"0,0";"1,2";"26,5";"5,8";"7,9";"8,7";"34,2";"61,3";"0,0";"0,0";"0,0";"0,4";"1,2";"0,9";"1,2";"16,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,4";"0,0";"0,0";"0,0";"15,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/02/2006;1;"26,4";"45,7";28;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,3";"26,4";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1941008;1;01/01/2006;1;"12,4";"18,5";7;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,4";"0,5";"0,0";"0,0";"0,0";"0,0";"1,9";"0,8";"0,0";"0,0";"0,0";"0,0";"2,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/12/2005;1;"72,3";"249,2";15;15;1;1;1;;0;"0,0";"0,0";"54,9";"0,0";"0,0";"0,0";"2,4";"4,3";"0,0";"0,0";"0,0";"29,5";"1,3";"1,5";"72,3";"10,4";"9,8";"4,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,6";"1,3";"19,6";"32,3";"0,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/12/2005;1;"72,3";"249,2";15;15;1;1;1;;0;"0,0";"0,0";"54,9";"0,0";"0,0";"0,0";"2,4";"4,3";"0,0";"0,0";"0,0";"29,5";"1,3";"1,5";"72,3";"10,4";"9,8";"4,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,6";"1,3";"19,6";"32,3";"0,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/11/2005;1;"40,3";"188,0";21;24;1;1;1;;0;"6,4";"3,8";"5,3";"3,2";"1,43";"8,2";"0,3";"0,0";"10,3";"1,4";"6,8";"5,3";"10,6";"0,4";"0,0";"0,0";"0,0";"1,6";"0,0";"8,2";"40,3";"0,6";"2,2";"0,9";"0,0";"19,2";"36,9";"0,4";"8,2";"6,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/11/2005;1;"40,3";"188,0";21;24;1;1;1;;0;"6,4";"3,8";"5,3";"3,2";"1,43";"8,2";"0,3";"0,0";"10,3";"1,4";"6,8";"5,3";"10,6";"0,4";"0,0";"0,0";"0,0";"1,6";"0,0";"8,2";"40,3";"0,6";"2,2";"0,9";"0,0";"19,2";"36,9";"0,4";"8,2";"6,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/10/2005;1;"19,4";"49,8";31;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,1";"12,3";"19,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/10/2005;1;"19,4";"49,8";31;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,1";"12,3";"19,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/09/2005;1;"19,6";"57,9";27;8;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,6";"9,1";"0,0";"0,8";"0,0";"1,2";"11,4";"19,6";"5,2";"9,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/09/2005;1;"19,6";"57,9";27;8;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,6";"9,1";"0,0";"0,8";"0,0";"1,2";"11,4";"19,6";"5,2";"9,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/08/2005;1;"1,3";"3,3";19;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"1,3";"0,0";"0,0";"0,0";"0,0";"1,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/08/2005;1;"1,3";"3,3";19;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"1,3";"0,0";"0,0";"0,0";"0,0";"1,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/07/2005;1;"6,8";"10,0";27;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,8";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/07/2005;1;"6,8";"10,0";27;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,8";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/06/2005;1;"12,8";"64,2";20;12;1;1;1;;0;"6,5";"8,2";"0,7";"8,4";"0,0";"11,4";"2,1";"0,0";"0,0";"0,0";"0,0";"8,5";"0,0";"0,6";"3,4";"0,0";"0,0";"0,0";"0,0";"12,8";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/06/2005;1;"12,8";"64,2";20;12;1;1;1;;0;"6,5";"8,2";"0,7";"8,4";"0,0";"11,4";"2,1";"0,0";"0,0";"0,0";"0,0";"8,5";"0,0";"0,6";"3,4";"0,0";"0,0";"0,0";"0,0";"12,8";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/05/2005;1;"42,6";"96,5";26;9;1;1;1;;0;"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,8";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"1,9";"27,3";"0,0";"42,6";"0,0";"0,0";"0,0";"19,7";"1,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/05/2005;1;"42,6";"96,5";26;9;1;1;1;;0;"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,8";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"1,9";"27,3";"0,0";"42,6";"0,0";"0,0";"0,0";"19,7";"1,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/04/2005;1;"18,4";"53,1";28;8;1;1;1;;0;"1,4";"7,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,4";"0,6";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"16,7";"0,0";"0,0";"0,0";"6,8";"18,4";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/04/2005;1;"18,4";"53,1";28;8;1;1;1;;0;"1,4";"7,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,4";"0,6";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"16,7";"0,0";"0,0";"0,0";"6,8";"18,4";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/03/2005;1;"25,7";"133,2";7;12;1;1;1;;0;"8,4";"14,2";"16,4";"0,6";"12,9";"20,2";"25,7";"4,2";"10,4";"0,0";"0,0";"19,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"0,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/03/2005;1;"25,7";"133,2";7;12;1;1;1;;0;"8,4";"14,2";"16,4";"0,6";"12,9";"20,2";"25,7";"4,2";"10,4";"0,0";"0,0";"19,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"0,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/02/2005;1;"76,5";"338,1";1;16;1;1;1;;0;"76,5";"6,1";"0,0";"0,0";"5,6";"4,7";"21,6";"0,0";"0,0";"0,0";"0,0";"0,0";"56,2";"23,4";"0,0";"27,6";"19,4";"9,8";"6,4";"19,3";"28,1";"9,4";"0,0";"0,0";"0,0";"0,0";"10,6";"13,4";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1941008;1;01/02/2005;1;"76,5";"338,1";1;16;1;1;1;;0;"76,5";"6,1";"0,0";"0,0";"5,6";"4,7";"21,6";"0,0";"0,0";"0,0";"0,0";"0,0";"56,2";"23,4";"0,0";"27,6";"19,4";"9,8";"6,4";"19,3";"28,1";"9,4";"0,0";"0,0";"0,0";"0,0";"10,6";"13,4";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1941008;2;01/01/2005;1;"38,4";"160,9";12;15;1;1;1;;0;"0,0";"10,6";"9,2";"3,1";"6,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"38,4";"34,1";"12,8";"0,8";"1,6";"3,4";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,7";"0,0";"8,1";"5,6";"0,0";"0,0";"21,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/01/2005;1;"38,4";"160,9";12;15;1;1;1;;0;"0,0";"10,6";"9,2";"3,1";"6,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"38,4";"34,1";"12,8";"0,8";"1,6";"3,4";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,7";"0,0";"8,1";"5,6";"0,0";"0,0";"21,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/12/2004;1;"45,2";"280,8";13;21;1;1;1;;0;"9,8";"14,6";"0,9";"1,8";"0,0";"0,0";"0,0";"14,4";"10,2";"20,4";"16,9";"8,8";"45,2";"1,3";"4,9";"26,8";"23,4";"0,0";"0,0";"0,0";"19,2";"8,3";"24,5";"22,9";"0,7";"0,0";"0,0";"5,2";"0,6";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/12/2004;1;"45,2";"280,8";13;21;1;1;1;;0;"9,8";"14,6";"0,9";"1,8";"0,0";"0,0";"0,0";"14,4";"10,2";"20,4";"16,9";"8,8";"45,2";"1,3";"4,9";"26,8";"23,4";"0,0";"0,0";"0,0";"19,2";"8,3";"24,5";"22,9";"0,7";"0,0";"0,0";"5,2";"0,6";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/11/2004;1;"89,2";"176,9";30;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,9";"41,2";"42,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,9";"89,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/11/2004;1;"89,2";"176,9";30;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,9";"41,2";"42,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,9";"89,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/10/2004;1;"42,8";"87,0";6;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"42,8";"2,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"40,6";"0,4";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/10/2004;1;"42,8";"87,0";6;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"42,8";"2,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"40,6";"0,4";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/09/2004;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/09/2004;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/08/2004;1;"1,8";"1,8";5;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"1,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/08/2004;1;"1,8";"1,8";5;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"1,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/07/2004;1;"14,6";"38,3";19;9;1;1;1;;0;"1,2";"0,4";"1,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,6";"0,0";"0,0";"0,5";"1,6";"0,0";"0,0";"0,0";"14,6";"8,2";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/07/2004;1;"14,6";"38,3";19;9;1;1;1;;0;"1,2";"0,4";"1,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,6";"0,0";"0,0";"0,5";"1,6";"0,0";"0,0";"0,0";"14,6";"8,2";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/06/2004;1;"26,9";"44,1";5;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"26,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,4";"0,0";"0,0";"1,6";"3,2";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/06/2004;1;"26,9";"44,1";5;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"26,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,4";"0,0";"0,0";"1,6";"3,2";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/05/2004;1;"2,3";"5,5";25;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"0,0";"0,0";"1,1";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/05/2004;1;"2,3";"5,5";25;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"0,0";"0,0";"1,1";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/04/2004;1;"29,4";"99,7";11;15;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"1,6";"3,2";"8,6";"29,4";"16,8";"0,2";"0,0";"0,8";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,4";"0,0";"0,0";"2,2";"11,3";"14,2";"8,6";"0,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/04/2004;1;"29,4";"99,7";11;15;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"1,6";"3,2";"8,6";"29,4";"16,8";"0,2";"0,0";"0,8";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,4";"0,0";"0,0";"2,2";"11,3";"14,2";"8,6";"0,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/03/2004;1;"42,6";"140,3";21;17;1;1;1;;0;"0,0";"0,0";"3,6";"0,0";"1,2";"3,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"4,1";"22,2";"5,4";"3,8";"4,2";"42,6";"7,8";"3,1";"0,0";"4,6";"0,0";"0,0";"19,6";"2,2";"3,5";"8,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
