Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:56992000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
56992000;2;01/12/2011;;1;1;"182,2348";"23,4875";"50,5922";31;28;1;1;1;;0;"44,3422";"33,2215";"101,6923";"62,4711";"37,8563";"30,6685";"57,8752";"54,8965";"42,3497";"31,0285";"58,6305";"51,2697";"62,4711";"40,3971";"34,7817";"32,4842";"29,5984";"57,1241";"59,3902";"40,3971";"39,1177";"41,0435";"30,6685";"28,5428";"26,4757";"24,4684";"23,8128";"23,4875";"78,0208";"107,5387";"182,2348";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/11/2011;;1;1;"115,5542";"7,9825";"23,9621";25;14;1;1;1;;0;"14,2823";"14,2823";"14,2823";"12,4513";"11,2028";"10,2406";"9,5408";"9,3118";"8,6374";"8,6374";"8,6374";"8,1986";"8,1986";"7,9825";"10,9592";"12,9646";"30,6685";"22,522";"20,9474";"20,3298";"23,8128";"18,8168";"15,648";"17,6388";"115,5542";"52,7075";"47,0607";"43,6736";"64,0369";"55,6347";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56992000;2;01/10/2011;;1;1;"33,2215";"5,7545";"10,5439";18;1;1;1;1;;0;"5,7545";"5,7545";"5,7545";"5,7545";"5,7545";"6,1388";"6,7328";"7,9825";"8,6374";"7,7686";"7,3475";"6,9354";"6,9354";"7,3475";"7,7686";"8,4169";"10,4781";"33,2215";"22,2036";"17,0608";"12,707";"10,9592";"10,0053";"12,1976";"15,648";"14,8229";"12,1976";"10,9592";"11,2028";"10,7176";"11,6962";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/09/2011;;1;1;"7,7686";"6,1388";"6,69";18;24;1;1;1;;0;"6,9354";"6,9354";"6,9354";"6,7328";"6,9354";"6,9354";"6,5325";"6,5325";"6,5325";"6,5325";"6,5325";"6,5325";"6,5325";"6,3345";"6,5325";"6,9354";"7,557";"7,7686";"7,3475";"6,9354";"6,9354";"6,5325";"6,5325";"6,1388";"6,1388";"6,3345";"6,5325";"6,5325";"6,3345";"6,1388";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56992000;2;01/08/2011;;1;1;"10,4781";"7,3475";"8,8581";12;31;1;1;1;;0;"10,0053";"10,0053";"10,0053";"9,5408";"9,5408";"9,5408";"9,5408";"10,0053";"9,772";"9,5408";"10,0053";"10,4781";"10,2406";"9,5408";"9,0848";"8,6374";"8,1986";"8,1986";"8,1986";"7,9825";"7,7686";"7,7686";"8,1986";"8,1986";"8,1986";"7,9825";"7,7686";"7,7686";"7,7686";"7,7686";"7,3475";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/07/2011;;1;1;"14,0149";"10,0053";"12,1809";1;31;1;1;1;;0;"14,0149";"13,4859";"13,4859";"13,4859";"13,4859";"12,9646";"12,4513";"12,9646";"12,9646";"12,9646";"12,707";"12,4513";"12,4513";"12,4513";"12,4513";"12,4513";"12,4513";"12,4513";"11,9459";"11,9459";"11,9459";"11,4485";"11,4485";"11,2028";"11,4485";"11,2028";"11,2028";"10,9592";"10,4781";"10,2406";"10,0053";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/06/2011;;1;1;"18,2242";"12,9646";"14,4016";12;21;1;1;1;;0;"15,648";"15,648";"15,3711";"15,096";"15,096";"14,5516";"14,5516";"14,0149";"14,0149";"14,8229";"17,9306";"18,2242";"15,9268";"14,8229";"14,0149";"13,4859";"13,4859";"13,4859";"13,4859";"13,4859";"12,9646";"12,9646";"12,9646";"13,2243";"13,4859";"13,4859";"13,7494";"14,0149";"14,0149";"14,0149";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56992000;2;01/05/2011;;1;1;"20,0236";"15,648";"17,234";1;27;1;1;1;;0;"20,0236";"19,4167";"19,1158";"18,8168";"18,5196";"18,5196";"18,2242";"17,9306";"17,9306";"17,9306";"17,3489";"17,3489";"17,9306";"17,3489";"17,3489";"16,7745";"16,7745";"16,7745";"16,2075";"16,2075";"16,2075";"16,7745";"17,3489";"16,7745";"16,2075";"16,2075";"15,648";"15,648";"15,648";"15,648";"15,648";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/04/2011;;1;1;"84,1252";"20,6377";"28,2038";5;30;1;1;1;;0;"24,7987";"26,8161";"27,1581";"25,4645";"84,1252";"61,6945";"38,4847";"30,6685";"27,8472";"26,4757";"25,4645";"25,4645";"24,7987";"23,4875";"22,8421";"22,2036";"21,572";"20,9474";"21,2588";"22,522";"29,5984";"30,3102";"28,1941";"23,8128";"22,2036";"22,2036";"20,9474";"23,1639";"20,9474";"20,6377";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56992000;2;01/03/2011;;1;1;"155,8367";"16,2075";"46,9199";17;1;1;1;1;;0;"16,2075";"32,852";"48,4463";"27,1581";"20,9474";"19,4167";"19,4167";"37,8563";"95,0519";"79,7445";"45,6927";"32,4842";"84,1252";"78,0208";"67,219";"121,7296";"155,8367";"69,6495";"46,3745";"36,6129";"32,4842";"31,0285";"29,5984";"31,39";"33,9651";"32,4842";"27,8472";"26,4757";"25,4645";"24,7987";"24,1397";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/02/2011;;1;1;"21,8869";"11,4485";"14,1672";27;18;1;1;1;;0;"16,4901";"15,9268";"15,648";"15,096";"15,096";"14,5516";"14,0149";"14,0149";"14,0149";"13,4859";"13,2243";"12,9646";"12,4513";"12,4513";"12,1976";"11,9459";"11,9459";"11,4485";"11,4485";"11,4485";"12,1976";"13,7494";"12,9646";"12,707";"16,7745";"20,3298";"21,8869";"16,2075";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
56992000;2;01/01/2011;;1;1;"219,7444";"16,7745";"42,0458";1;31;1;1;1;;0;"219,7444";"133,4125";"89,516";"61,6945";"49,8493";"43,6736";"35,9979";"32,1178";"30,6685";"28,1941";"27,5018";"27,5018";"29,5984";"28,1941";"31,0285";"76,3135";"52,7075";"31,7531";"27,5018";"25,4645";"23,8128";"22,2036";"21,8869";"20,9474";"20,6377";"20,0236";"19,7192";"19,1158";"18,2242";"17,6388";"16,7745";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/12/2010;;1;1;"445,8136";"11,4485";"50,4636";30;22;1;1;1;;0;"24,7987";"25,4645";"31,7531";"24,7987";"22,2036";"25,4645";"21,572";"20,3298";"20,3298";"19,7192";"23,1639";"17,9306";"16,4901";"14,8229";"15,9268";"15,096";"15,3711";"13,7494";"12,9646";"12,4513";"12,1976";"11,4485";"12,707";"17,0608";"28,5428";"29,2449";"106,5545";"65,6195";"168,8113";"445,8136";"271,9717";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/11/2010;;1;1;"110,5151";"7,1404";"30,8875";25;1;1;1;1;;0;"7,1404";"23,8128";"51,2697";"26,8161";"18,8168";"20,0236";"76,3135";"61,6945";"33,2215";"22,2036";"17,3489";"15,648";"14,2823";"14,0149";"13,7494";"12,9646";"12,4513";"12,4513";"15,096";"13,7494";"11,6962";"10,9592";"12,1976";"76,3135";"110,5151";"69,6495";"45,0153";"37,8563";"39,7552";"29,5984";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56992000;2;01/10/2010;;1;1;"14,0149";"5,7545";"7,3269";29;8;1;1;1;;0;"6,7328";"6,9354";"6,9354";"8,6374";"8,1986";"6,7328";"6,1388";"5,7545";"5,7545";"6,3345";"6,5325";"6,1388";"6,1388";"6,1388";"6,1388";"6,1388";"5,7545";"5,7545";"6,3345";"6,3345";"9,3118";"10,0053";"7,9825";"6,7328";"5,9454";"5,7545";"9,772";"11,2028";"14,0149";"9,0848";"7,7686";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/09/2010;;1;1;"6,7328";"5,3797";"5,8843";12;28;1;1;1;;0;"5,7545";"6,1388";"5,7545";"5,7545";"5,7545";"5,7545";"5,7545";"5,7545";"5,7545";"5,7545";"6,3345";"6,7328";"6,7328";"6,1388";"6,1388";"6,1388";"5,7545";"5,7545";"5,7545";"5,7545";"5,7545";"5,7545";"5,7545";"5,7545";"5,7545";"5,7545";"5,5659";"5,3797";"5,7545";"6,1388";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56992000;2;01/08/2010;;1;1;"7,9825";"6,1388";"6,8949";18;28;1;1;1;;0;"7,1404";"6,9354";"6,7328";"7,1404";"7,3475";"7,1404";"7,3475";"6,9354";"6,9354";"6,9354";"6,7328";"6,9354";"6,9354";"6,9354";"6,9354";"7,1404";"7,3475";"7,9825";"7,7686";"7,3475";"6,9354";"6,9354";"6,7328";"6,5325";"6,5325";"6,5325";"6,3345";"6,1388";"6,1388";"6,1388";"6,1388";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/07/2010;;1;1;"10,9592";"6,9354";"8,3681";13;27;1;1;1;;0;"8,1986";"8,1986";"7,9825";"8,1986";"8,6374";"8,6374";"8,6374";"8,1986";"8,1986";"7,7686";"8,1986";"9,0848";"10,9592";"9,772";"8,86";"8,6374";"10,4781";"10,0053";"9,0848";"9,0848";"8,6374";"8,1986";"8,1986";"7,7686";"7,557";"7,3475";"6,9354";"6,9354";"6,9354";"7,1404";"6,9354";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/06/2010;;1;1;"11,9459";"8,1986";"9,9484";1;30;1;1;1;;0;"11,9459";"11,4485";"10,9592";"11,4485";"11,4485";"11,4485";"11,2028";"11,2028";"10,9592";"10,7176";"10,4781";"10,0053";"10,0053";"9,5408";"9,5408";"9,5408";"9,5408";"9,5408";"9,5408";"9,0848";"9,0848";"9,3118";"9,0848";"9,3118";"9,0848";"8,86";"8,86";"8,6374";"8,4169";"8,1986";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56992000;2;01/05/2010;;1;1;"24,1397";"10,9592";"14,6979";12;9;1;1;1;;0;"12,4513";"15,648";"15,9268";"14,0149";"12,707";"12,4513";"11,9459";"11,4485";"10,9592";"21,572";"23,1639";"24,1397";"20,6377";"16,7745";"14,8229";"13,7494";"12,9646";"12,707";"12,4513";"12,4513";"12,4513";"12,4513";"12,9646";"17,0608";"18,5196";"15,3711";"14,0149";"12,9646";"12,4513";"12,4513";"11,9459";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/04/2010;;1;1;"31,7531";"11,4485";"16,5962";7;30;1;1;1;;0;"14,2823";"22,8421";"22,522";"23,4875";"19,7192";"22,522";"31,7531";"23,1639";"18,5196";"16,4901";"15,3711";"14,8229";"14,5516";"15,096";"14,5516";"13,4859";"13,4859";"16,4901";"17,6388";"18,8168";"15,3711";"14,2823";"13,2243";"12,4513";"12,4513";"12,4513";"12,4513";"12,1976";"11,9459";"11,4485";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56992000;2;01/03/2010;;1;1;"28,893";"13,4859";"18,5645";6;31;1;1;1;;0;"17,6388";"24,1397";"20,3298";"21,8869";"18,5196";"28,893";"24,1397";"19,1158";"18,2242";"16,2075";"21,2588";"16,2075";"14,8229";"17,0608";"17,9306";"17,3489";"14,8229";"16,7745";"16,4901";"17,3489";"18,5196";"18,5196";"28,1941";"24,1397";"18,5196";"15,9268";"15,3711";"15,096";"14,5516";"14,0149";"13,4859";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/02/2010;;1;1;"24,7987";"10,0053";"12,8492";28;26;1;1;1;;0;"14,0149";"14,0149";"13,4859";"13,7494";"13,7494";"13,4859";"13,7494";"13,4859";"12,9646";"12,4513";"12,4513";"12,9646";"13,4859";"12,4513";"12,1976";"12,1976";"11,9459";"11,4485";"10,9592";"10,7176";"10,9592";"10,9592";"11,4485";"12,4513";"10,4781";"10,0053";"12,707";"24,7987";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
56992000;2;01/01/2010;;1;1;"87,7029";"14,0149";"25,2633";1;30;1;1;1;;0;"87,7029";"67,219";"43,0094";"33,5925";"30,6685";"28,893";"27,5018";"26,4757";"26,137";"25,1308";"24,1397";"22,8421";"22,2036";"20,9474";"20,9474";"20,0236";"21,572";"21,572";"19,7192";"19,1158";"17,9306";"17,6388";"17,0608";"16,4901";"16,2075";"15,648";"15,096";"15,096";"14,5516";"14,0149";"14,0149";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/12/2009;;1;1;"442,8426";"14,6421";"59,1775";7;3;1;1;1;"0,0";0;"15,3003";"18,7598";"14,6421";"15,97";"22,1058";"239,9688";"442,8426";"153,5263";"55,6347";"45,0153";"39,1177";"33,2215";"29,9535";"27,8472";"29,5984";"32,4842";"28,1941";"24,7987";"35,9979";"81,4845";"68,025";"35,3875";"28,893";"27,1581";"24,4684";"23,8128";"23,4875";"30,3102";"39,7552";"74,6227";"72,1174";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/11/2009;;1;1;"70,197";"9,7979";"22,5447";1;30;1;1;1;"0,0";0;"70,197";"50,0844";"38,5009";"32,0492";"28,1512";"24,4549";"21,7234";"19,1208";"17,6929";"26,8964";"37,5509";"23,2687";"19,1208";"16,9954";"15,3003";"14,3172";"26,0724";"30,7278";"20,2202";"16,309";"14,9698";"13,36";"12,1246";"11,8232";"10,9369";"18,0458";"14,6421";"11,5247";"10,3612";"9,7979";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56992000;2;01/10/2009;;1;1;"202,7636";"7,6708";"28,4249";30;15;2;2;2;"0,0";0;"8,4444";"11,5247";"9,7979";"8,7088";"8,1833";"8,1833";"9,7979";"8,9763";"8,7088";"9,247";"8,7088";"7,9254";"7,9254";"7,9254";"7,6708";"7,6708";"9,5209";"14,3172";"13,36";"13,9953";"20,9665";"25,2585";"26,4831";"17,3428";"13,9953";"13,0467";"12,429";"30,2922";"158,3613";"202,7636";"169,6398";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1
56992000;2;01/09/2009;;1;1;"13,6762";"5,7541";"8,1741";23;19;2;2;2;;0;"10,6475";"10,078";"9,7979";"9,5209";"8,9763";"8,7088";"8,4444";"7,9254";"7,6708";"7,1714";"6,9267";"6,6854";"6,4474";"6,4474";"6,2129";"5,9818";"5,9818";"5,9818";"5,7541";"5,7541";"5,7541";"7,6708";"13,6762";"13,0467";"10,6475";"9,5209";"8,9763";"8,4444";"8,4444";"7,9254";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
56992000;2;01/08/2009;;1;1;"12,1246";"8,9763";"9,8161";30;19;2;2;2;;0;"10,3612";"10,078";"10,078";"10,078";"10,078";"9,7979";"9,7979";"9,7979";"9,5209";"9,5209";"9,5209";"9,5209";"9,247";"9,247";"9,247";"9,247";"9,247";"9,247";"8,9763";"8,9763";"8,9763";"9,5209";"10,078";"9,7979";"9,7979";"9,5209";"10,078";"10,6475";"10,6475";"12,1246";"11,5247";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
56992000;2;01/07/2009;;1;1;"20,2202";"10,6475";"12,3951";23;18;2;2;2;;0;"12,7364";"12,429";"12,1246";"11,8232";"11,5247";"11,5247";"11,8232";"11,5247";"11,8232";"12,7364";"12,1246";"11,5247";"11,2293";"11,2293";"11,2293";"10,9369";"10,9369";"10,6475";"10,6475";"11,2293";"13,6762";"18,0458";"20,2202";"16,9954";"13,9953";"13,0467";"12,1246";"11,5247";"11,2293";"10,9369";"10,6475";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
56992000;2;01/06/2009;;1;1;"24,0569";"11,5247";"13,5257";14;11;2;2;2;;0;"12,1246";"12,429";"12,7364";"13,0467";"12,7364";"12,429";"12,429";"12,1246";"11,8232";"11,8232";"11,5247";"11,5247";"13,9953";"24,0569";"22,4908";"15,6337";"14,3172";"13,6762";"13,36";"13,0467";"12,7364";"12,429";"12,429";"12,1246";"11,8232";"11,8232";"12,429";"14,9698";"14,3172";"13,36";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
56992000;2;01/05/2009;;1;1;"15,3003";"12,1246";"13,6755";9;31;2;2;2;;0;"13,9953";"14,3172";"13,9953";"14,6421";"14,6421";"14,3172";"14,3172";"14,6421";"15,3003";"13,9953";"13,6762";"13,9953";"14,6421";"14,3172";"13,6762";"13,6762";"13,9953";"14,6421";"13,6762";"13,36";"13,36";"13,0467";"13,0467";"13,0467";"12,7364";"12,429";"12,429";"12,429";"12,7364";"12,7364";"12,1246";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
56992000;2;01/04/2009;;1;1;"46,4327";"14,6421";"22,9056";10;30;1;1;1;;0;"26,4831";"24,8554";"34,2998";"24,0569";"20,592";"20,2202";"18,7598";"20,2202";"41,4067";"46,4327";"27,3121";"25,2585";"23,2687";"20,592";"20,2202";"24,0569";"33,3924";"24,4549";"20,2202";"18,7598";"18,0458";"16,9954";"16,6508";"16,6508";"15,97";"19,4846";"19,8511";"18,0458";"15,97";"14,6421";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56992000;2;01/03/2009;;1;1;"51,1476";"12,1246";"18,8373";26;15;1;1;1;;0;"16,6508";"15,3003";"15,3003";"14,6421";"14,6421";"13,9953";"13,9953";"13,9953";"24,0569";"15,3003";"13,9953";"13,0467";"12,7364";"12,429";"12,1246";"17,3428";"14,6421";"15,97";"14,6421";"20,9665";"15,97";"13,9953";"13,36";"15,3003";"37,5509";"51,1476";"29,0001";"21,3436";"22,4908";"27,7304";"30,2922";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/02/2009;;1;1;"34,2998";"16,6508";"24,1318";1;28;1;1;1;;0;"34,2998";"32,0492";"31,6063";"31,6063";"30,7278";"28,1512";"26,4831";"25,6642";"24,8554";"24,0569";"22,4908";"22,4908";"22,8784";"25,6642";"24,0569";"23,6615";"22,4908";"22,4908";"22,1058";"20,592";"21,7234";"26,0724";"20,9665";"19,1208";"18,0458";"17,6929";"16,9954";"16,6508";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
56992000;2;01/01/2009;;1;1;"294,4009";"29,4284";"88,5977";6;2;1;1;1;"0,0";0;"32,0492";"29,4284";"32,4945";"86,4209";"289,5423";"294,4009";"264,2388";"279,933";"181,2618";"118,9013";"66,7963";"51,6825";"45,9199";"41,8991";"37,0794";"35,2169";"33,3924";"36,6102";"38,0247";"44,9012";"37,5509";"31,6063";"97,0667";"149,8283";"68,4873";"57,0474";"70,197";"65,9579";"50,0844";"41,8991";"36,6102";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/12/2008;;1;1;"132,2546";"7,6708";"36,863";29;13;1;1;1;"0,0";0;"38,0247";"24,0569";"15,6337";"19,8511";"38,0247";"21,3436";"15,3003";"12,7364";"11,2293";"10,078";"9,247";"8,1833";"7,6708";"9,7979";"20,2202";"17,3428";"56,2659";"79,9338";"98,0617";"50,6149";"33,3924";"25,6642";"25,6642";"27,3121";"36,6102";"30,2922";"50,0844";"127,7334";"132,2546";"51,1476";"38,9794";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56992000;2;01/11/2008;;1;1;"33,8449";"4,8787";"11,9238";15;8;2;2;2;;0;"5,0922";"5,0922";"5,5299";"5,7541";"5,5299";"5,3093";"5,0922";"4,8787";"5,7541";"6,2129";"6,9267";"8,9763";"7,9254";"7,1714";"33,8449";"20,9665";"25,6642";"14,9698";"13,36";"16,6508";"11,8232";"9,247";"7,6708";"7,4195";"7,6708";"22,1058";"14,9698";"18,7598";"22,4908";"24,8554";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56992000;2;01/10/2008;;1;1;"18,0458";"4,6688";"6,7338";21;19;2;2;2;;0;"7,9254";"7,6708";"6,9267";"6,6854";"6,4474";"6,4474";"6,2129";"5,9818";"5,7541";"5,7541";"5,5299";"5,3093";"5,3093";"5,0922";"5,0922";"4,8787";"4,8787";"4,8787";"4,6688";"7,6708";"18,0458";"14,3172";"8,9763";"7,9254";"6,9267";"6,2129";"5,9818";"5,7541";"5,3093";"5,0922";"5,0922";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
56992000;2;01/09/2008;;1;1;"12,429";"5,0922";"6,6872";17;13;2;2;2;;0;"5,5299";"5,5299";"5,5299";"5,5299";"5,3093";"5,3093";"5,3093";"5,3093";"5,3093";"5,3093";"5,3093";"5,3093";"5,0922";"5,0922";"5,7541";"9,247";"12,429";"8,7088";"7,9254";"7,4195";"6,9267";"6,9267";"6,9267";"6,9267";"6,6854";"6,4474";"6,4474";"7,4195";"10,9369";"8,7088";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
56992000;2;01/08/2008;;1;1;"6,9267";"5,5299";"6,3691";1;31;2;2;2;;0;"6,9267";"6,9267";"6,9267";"6,9267";"6,9267";"6,9267";"6,6854";"6,6854";"6,6854";"6,6854";"6,6854";"6,4474";"6,4474";"6,4474";"6,4474";"6,4474";"6,4474";"6,4474";"6,2129";"6,2129";"6,2129";"5,9818";"5,9818";"5,9818";"5,9818";"5,9818";"5,9818";"5,7541";"5,7541";"5,7541";"5,5299";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
56992000;2;01/07/2008;;1;1;"9,5209";"7,1714";"8,0522";6;29;2;2;2;;0;"8,7088";"8,7088";"8,7088";"8,4444";"8,7088";"9,5209";"8,9763";"8,7088";"8,7088";"8,7088";"8,9763";"8,7088";"8,4444";"7,9254";"7,9254";"7,9254";"7,9254";"7,6708";"7,6708";"7,6708";"7,4195";"7,4195";"7,4195";"7,4195";"7,4195";"7,4195";"7,4195";"7,4195";"7,1714";"7,1714";"7,1714";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
56992000;2;01/06/2008;;1;1;"9,5209";"8,7088";"9,0677";1;23;2;2;2;;0;"9,5209";"9,5209";"9,5209";"9,5209";"9,247";"9,247";"9,247";"9,247";"9,247";"9,247";"8,9763";"8,9763";"8,9763";"8,9763";"9,247";"9,247";"9,247";"8,9763";"8,9763";"8,9763";"8,9763";"8,9763";"8,7088";"8,7088";"8,7088";"8,7088";"8,7088";"8,9763";"8,7088";"8,7088";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
56992000;2;01/05/2008;;1;1;"13,9953";"9,5209";"11,2801";3;31;2;2;2;;0;"13,36";"13,6762";"13,9953";"13,36";"13,36";"13,0467";"12,7364";"12,429";"12,429";"12,1246";"11,8232";"11,5247";"11,2293";"11,2293";"10,9369";"10,9369";"10,6475";"10,6475";"10,6475";"10,3612";"10,078";"10,078";"10,078";"10,078";"10,078";"10,078";"9,7979";"9,7979";"9,7979";"9,7979";"9,5209";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
56992000;2;01/04/2008;;1;1;"40,9167";"11,5247";"19,5065";17;4;1;1;1;;0;"16,6508";"13,6762";"12,1246";"11,5247";"11,5247";"12,429";"32,9422";"25,6642";"18,0458";"15,6337";"14,6421";"21,7234";"23,6615";"20,2202";"16,9954";"24,8554";"40,9167";"38,9794";"29,4284";"24,0569";"20,592";"17,6929";"16,309";"15,3003";"14,6421";"13,9953";"13,9953";"17,3428";"15,6337";"13,9953";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
