Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:56991500


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
56991500;2;01/01/2016;;1;1;"84,5395";"1,6338";"14,9366";27;1;1;1;1;;;"1,6338";"1,6338";"1,8698";"2,9725";"2,3893";"2,0359";"1,8698";"1,7107";"2,0359";"2,1216";"1,8698";"1,7894";"1,7107";"1,6338";"3,0759";"5,6552";"11,4837";"39,8279";"28,5873";"27,1082";"24,0568";"16,8278";"13,1519";"15,8665";"16,8278";"57,452";"84,5395";"45,1059";"19,6175";"14,4774";"12,096";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/12/2015;;1;1;"15,63";"1,56";"3,78";8;23;1;2;2;;;"1,8698";"1,6338";"1,8698";"2,2983";"3,6193";"6,9992";"9,5573";"15,6305";"11,8901";"8,4864";"6,8428";"5,6552";"4,207";"3,6193";"3,1811";"2,673";"2,4821";"2,1216";"2,0359";"1,9519";"1,8698";"1,7107";"1,5587";"1,5587";"1,5587";"1,5587";"1,7894";"1,8698";"1,7107";"1,7107";"1,6338";1;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1
56991500;2;01/11/2015;;1;1;"3,1811";"1,344";"2,0341";24;11;1;1;1;;;"2,0359";"2,4821";"2,2091";"1,8698";"1,7107";"1,5587";"1,4854";"1,4138";"1,4138";"1,4138";"1,344";"1,4138";"1,4138";"2,0359";"2,2091";"1,8698";"1,7107";"2,3893";"2,0359";"2,0359";"2,2091";"2,2091";"2,9725";"3,1811";"2,7711";"2,7711";"2,5767";"2,2091";"2,0359";"2,0359";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/10/2015;;1;1;"2,3893";"1,6338";"1,8962";26;17;1;1;1;;;"2,1216";"2,0359";"2,0359";"1,8698";"1,8698";"1,8698";"1,9519";"1,9519";"1,8698";"1,8698";"1,8698";"1,8698";"1,7894";"1,7894";"1,7107";"1,7107";"1,6338";"1,7894";"1,7107";"1,7107";"1,7894";"1,8698";"1,8698";"1,9519";"1,8698";"2,3893";"2,0359";"1,8698";"2,0359";"2,0359";"2,0359";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/09/2015;;1;1;"4,8388";"2,2091";"3,1374";9;28;1;1;1;;;"2,4821";"2,4821";"2,4821";"2,3893";"2,3893";"2,3893";"2,3893";"4,0859";"4,8388";"4,5807";"4,207";"3,8491";"4,207";"4,5807";"4,207";"3,8491";"3,6193";"3,6193";"3,3967";"3,288";"2,9725";"2,7711";"2,673";"2,5767";"2,4821";"2,3893";"2,2983";"2,2091";"2,2091";"2,2091";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/08/2015;;1;1;"3,5071";"2,4821";"3,0021";1;31;1;1;1;;;"3,5071";"3,3967";"3,3967";"3,3967";"3,288";"3,288";"3,288";"3,288";"3,1811";"3,1811";"3,1811";"3,0759";"3,0759";"3,0759";"2,9725";"2,9725";"2,9725";"2,9725";"2,9725";"2,8709";"2,8709";"2,8709";"2,8709";"2,7711";"2,7711";"2,673";"2,673";"2,5767";"2,5767";"2,5767";"2,4821";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/07/2015;;1;1;"4,3298";"3,5071";"3,8896";1;31;1;1;1;;;"4,3298";"4,207";"4,207";"4,207";"4,207";"4,0859";"4,0859";"4,0859";"4,0859";"3,9666";"3,9666";"3,8491";"3,8491";"3,7333";"3,7333";"3,7333";"3,7333";"3,8491";"3,8491";"3,7333";"3,8491";"3,9666";"3,8491";"3,8491";"3,7333";"3,7333";"3,6193";"3,7333";"3,6193";"3,6193";"3,5071";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/06/2015;;1;1;"8,4864";"4,3298";"5,2184";2;25;1;1;1;;;"7,479";"8,4864";"8,1435";"6,8428";"6,2349";"5,9415";"5,6552";"5,376";"5,1038";"5,1038";"4,9704";"4,9704";"4,9704";"4,8388";"4,8388";"4,8388";"4,8388";"4,7089";"4,5807";"4,4544";"4,5807";"4,5807";"4,5807";"4,4544";"4,3298";"4,3298";"4,3298";"4,3298";"4,3298";"4,3298";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/05/2015;;1;1;"15,8665";"4,8388";"6,378";30;18;1;1;1;;;"5,9415";"5,9415";"5,6552";"5,239";"5,7975";"6,5353";"8,8363";"12,3037";"8,8363";"6,8428";"6,2349";"5,9415";"5,6552";"5,376";"5,1038";"5,1038";"4,9704";"4,8388";"5,1038";"5,9415";"5,6552";"5,376";"5,239";"5,1038";"5,1038";"4,9704";"4,9704";"4,8388";"4,8388";"15,8665";"9,5573";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/04/2015;;1;1;"8,4864";"4,207";"5,6637";3;18;1;1;1;;;"6,8428";"6,8428";"8,4864";"6,8428";"6,5353";"5,7975";"5,376";"5,1038";"5,1038";"4,9704";"4,9704";"4,8388";"4,8388";"4,7089";"4,5807";"4,5807";"4,3298";"4,207";"4,3298";"4,3298";"4,3298";"4,207";"7,8078";"7,479";"6,8428";"6,5353";"6,5353";"6,2349";"6,2349";"6,0873";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/03/2015;;1;1;"24,9504";"4,9704";"8,8619";24;18;1;1;1;;;"14,9333";"11,8901";"8,4864";"20,4154";"11,8901";"13,1519";"8,6605";"7,8078";"6,9992";"6,5353";"6,2349";"5,9415";"5,9415";"5,6552";"5,5147";"5,376";"5,1038";"4,9704";"4,9704";"17,3191";"7,8078";"7,6425";"7,479";"24,9504";"11,8901";"7,9748";"6,5353";"6,2349";"5,6552";"5,376";"5,376";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/02/2015;;1;1;"55,47";"1,79";"10,89";8;1;1;;2;;;"1,7894";"1,7894";"1,7894";"2,1216";"7,9748";"10,6919";"18,8355";"55,4731";"51,6013";"24,3493";"12,7243";"10,1167";"8,8363";"7,9748";"7,479";"7,1574";"6,9992";"6,8428";"6,5353";"6,2349";"6,0873";"5,9415";"5,7975";"5,6552";"5,5147";"5,376";"5,9415";"7,1574";;;;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
56991500;2;01/01/2015;;1;1;"5,66";"1,63";"2,82";1;27;1;2;2;;;"5,6552";"5,376";"4,9704";"4,4544";"4,0859";"3,9666";"3,5071";"3,288";"3,288";"3,0759";"2,7711";"2,5767";"2,673";"2,5767";"2,5767";"2,3893";"2,3893";"2,3893";"2,2983";"2,2983";"2,1216";"2,1216";"2,1216";"1,9519";"1,7894";"1,7894";"1,6338";"1,7894";"1,7894";"1,7894";"1,7894";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
56991500;2;01/12/2014;;1;1;"39,4003";"5,9415";"12,0976";16;31;1;1;1;"0,0";0;"16,1042";"13,3684";"12,5131";"11,4837";"10,6919";"9,0139";"11,4837";"9,742";"8,6605";"8,8363";"8,4864";"8,1435";"7,479";"7,1574";"27,1082";"39,4003";"22,9046";"14,9333";"10,4984";"9,1933";"9,1933";"22,9046";"16,5849";"10,3067";"8,3141";"7,8078";"7,1574";"6,8428";"6,5353";"6,2349";"5,9415";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/11/2014;;1;1;"69,9179";"4,0859";"15,0649";14;7;1;1;1;"0,0";0;"6,2349";"5,7975";"5,376";"5,1038";"4,7089";"4,3298";"4,0859";"4,0859";"4,0859";"5,1038";"6,0873";"7,8078";"9,742";"69,9179";"52,0789";"49,2402";"43,3165";"10,1167";"7,6425";"7,1574";"6,2349";"5,6552";"5,376";"5,1038";"17,0726";"18,323";"10,4984";"7,8078";"38,5509";"25,3049";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/10/2014;;1;1;"12,7243";"3,3967";"5,7945";28;19;1;1;1;;0;"3,8491";"5,7975";"9,5573";"6,6882";"6,0873";"5,239";"4,8388";"4,5807";"4,5807";"4,3298";"4,207";"4,0859";"3,9666";"3,8491";"3,8491";"3,7333";"3,6193";"3,5071";"3,3967";"3,3967";"11,0843";"10,1167";"8,6605";"6,2349";"5,1038";"4,8388";"5,376";"12,7243";"8,4864";"7,1574";"6,6882";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/09/2014;;1;1;"5,1038";"3,8491";"4,4092";6;28;1;1;1;;0;"4,8388";"4,8388";"4,8388";"4,7089";"4,8388";"5,1038";"5,1038";"4,9704";"4,8388";"4,8388";"4,7089";"4,5807";"4,5807";"4,3298";"4,3298";"4,207";"4,0859";"4,0859";"4,3298";"4,207";"4,207";"4,0859";"4,0859";"4,0859";"3,9666";"3,9666";"3,9666";"3,8491";"3,8491";"3,8491";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/08/2014;;1;1;"8,4864";"4,9704";"6,3121";1;31;1;1;1;;0;"8,4864";"7,8078";"7,1574";"6,8428";"6,6882";"6,5353";"6,2349";"6,0873";"5,9415";"6,0873";"5,9415";"5,9415";"5,9415";"5,6552";"5,5147";"5,376";"5,5147";"6,2349";"8,4864";"8,3141";"7,479";"6,8428";"6,2349";"6,2349";"5,9415";"5,9415";"5,6552";"5,376";"5,1038";"5,1038";"4,9704";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/07/2014;;1;1;"21,504";"5,9415";"8,0602";28;21;1;1;1;"0,0";0;"7,6425";"6,9992";"6,6882";"6,5353";"6,5353";"6,3842";"6,5353";"7,8078";"8,1435";"7,9748";"7,8078";"7,479";"7,1574";"6,8428";"6,5353";"6,5353";"6,2349";"6,2349";"6,2349";"6,0873";"5,9415";"5,9415";"5,9415";"5,9415";"6,2349";"6,2349";"17,3191";"21,504";"14,7045";"12,5131";"9,1933";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/06/2014;;1;1;"7,479";"6,0873";"6,5812";1;25;1;1;1;;0;"7,479";"7,1574";"7,1574";"6,9992";"6,8428";"6,8428";"6,9992";"6,9992";"6,8428";"6,8428";"6,8428";"6,6882";"6,6882";"6,5353";"6,5353";"6,5353";"6,3842";"6,2349";"6,2349";"6,5353";"6,3842";"6,3842";"6,2349";"6,2349";"6,0873";"6,0873";"6,0873";"6,2349";"6,2349";"6,0873";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/05/2014;;1;1;"11,0843";"6,6882";"7,9935";28;27;1;1;1;;0;"8,4864";"8,4864";"8,4864";"8,3141";"8,1435";"8,1435";"7,9748";"7,8078";"7,8078";"9,5573";"9,3744";"8,4864";"8,1435";"8,1435";"7,8078";"7,8078";"7,479";"7,3173";"7,1574";"6,9992";"6,8428";"6,8428";"6,9992";"6,9992";"6,8428";"6,8428";"6,6882";"11,0843";"9,9285";"8,6605";"8,1435";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/04/2014;;1;1;"22,6209";"8,4864";"11,3138";22;16;1;1;1;"0,0";0;"9,742";"9,1933";"10,3067";"22,0589";"18,323";"13,5867";"10,8872";"10,6919";"9,9285";"9,5573";"10,8872";"9,9285";"9,5573";"9,1933";"8,8363";"8,4864";"14,4774";"10,4984";"9,9285";"9,5573";"9,1933";"22,6209";"13,1519";"10,6919";"10,1167";"10,4984";"9,9285";"9,5573";"9,1933";"8,8363";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/03/2014;;1;1;"14,0285";"7,8078";"10,0487";28;23;1;1;1;;0;"10,4984";"9,9285";"9,9285";"12,7243";"10,8872";"10,6919";"9,742";"9,5573";"9,5573";"9,3744";"9,1933";"9,1933";"10,3067";"10,1167";"9,9285";"9,5573";"9,1933";"8,8363";"8,4864";"8,1435";"7,9748";"7,9748";"7,8078";"13,5867";"11,0843";"9,1933";"9,5573";"14,0285";"11,8901";"11,4837";"11,0843";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/02/2014;;1;1;"16,8171";"9,5573";"11,8262";19;16;1;1;1;;0;"12,7243";"12,7243";"12,3037";"12,096";"11,8901";"11,4837";"11,2831";"11,0843";"11,0843";"10,8872";"10,6919";"10,4984";"9,9285";"9,9285";"9,742";"9,5573";"11,4837";"14,7045";"16,8171";"14,9333";"13,5867";"13,1519";"12,5131";"11,8901";"11,4837";"11,0843";"10,8872";"10,6919";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
56991500;2;01/01/2014;;1;1;"46,0117";"13,1519";"22,3464";1;31;1;1;1;"0,0";0;"46,0117";"43,3165";"34,0162";"30,4816";"27,8437";"26,0201";"24,6436";"23,7661";"25,6615";"34,4188";"24,3493";"22,6209";"21,504";"20,4154";"19,355";"18,8355";"18,323";"17,8175";"20,1476";"18,8355";"18,323";"17,3191";"16,8278";"18,5783";"16,3436";"15,8665";"15,3964";"14,9333";"14,0285";"13,5867";"13,1519";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/12/2013;;1;1;"340,2109";"6,2349";"101,3395";24;5;1;1;1;"0,0";0;"10,6919";"9,5573";"7,479";"6,6882";"6,2349";"11,4837";"18,5783";"27,1082";"32,8203";"25,6615";"22,6209";"89,2663";"134,3119";"58,4522";"58,4522";"115,7886";"261,5155";"238,6915";"186,6622";"107,9223";"201,4664";"145,087";"196,48";"340,2109";"284,2277";"213,3006";"104,075";"73,7419";"53,5227";"50,6514";"48,7735";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/11/2013;;1;1;"24,9396";"3,8491";"8,2506";27;26;1;1;1;"0,0";0;"5,376";"5,1038";"4,8388";"4,5807";"4,3298";"4,8388";"5,7975";"12,3037";"16,1042";"16,3436";"12,7243";"9,9285";"7,479";"6,2349";"5,6552";"5,376";"5,1038";"5,1038";"4,9704";"4,8388";"4,5807";"4,3298";"4,0859";"4,0859";"3,9666";"3,8491";"24,9396";"22,0589";"15,8665";"12,7243";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/10/2013;;1;1;"11,8901";"3,7333";"6,0239";6;29;1;1;1;;0;"5,1038";"4,8388";"5,6552";"7,8078";"9,9285";"11,8901";"11,2831";"9,1933";"7,9748";"7,1574";"6,5353";"6,2349";"5,9415";"5,9415";"5,6552";"5,6552";"5,376";"5,1038";"5,376";"5,6552";"5,376";"4,8388";"4,5807";"4,3298";"4,0859";"4,0859";"3,8491";"3,8491";"3,7333";"4,3298";"5,376";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/09/2013;;1;1;"7,6425";"3,6193";"4,7561";28;24;1;1;1;;0;"7,3173";"6,2349";"5,6552";"5,376";"5,1038";"4,8388";"4,8388";"4,8388";"4,7089";"4,7089";"4,7089";"4,5807";"4,5807";"4,4544";"4,3298";"4,3298";"4,0859";"4,0859";"3,9666";"3,8491";"3,8491";"3,8491";"3,7333";"3,6193";"3,6193";"3,6193";"4,8388";"7,6425";"5,9415";"5,376";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/08/2013;;1;1;"8,6605";"4,4544";"5,1085";29;16;1;1;1;;0;"5,376";"5,376";"5,239";"5,1038";"5,1038";"4,9704";"4,8388";"4,8388";"4,7089";"4,7089";"4,7089";"4,7089";"4,5807";"4,5807";"4,5807";"4,4544";"4,4544";"4,5807";"4,5807";"4,5807";"4,5807";"4,5807";"4,8388";"4,8388";"4,7089";"4,7089";"4,5807";"4,8388";"8,6605";"8,1435";"7,8078";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/07/2013;;1;1;"6,8428";"5,376";"6,0506";1;31;1;1;1;;0;"6,8428";"6,6882";"6,6882";"6,5353";"6,5353";"6,3842";"6,3842";"6,2349";"6,2349";"6,2349";"6,2349";"6,2349";"6,2349";"6,0873";"6,0873";"6,0873";"5,9415";"5,9415";"5,9415";"5,9415";"5,7975";"5,6552";"5,6552";"5,6552";"5,7975";"5,6552";"5,6552";"5,6552";"5,6552";"5,5147";"5,376";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/06/2013;;1;1;"10,8872";"6,9992";"8,4204";1;29;1;1;1;;0;"10,8872";"9,9285";"9,3744";"9,0139";"9,9285";"9,742";"9,5573";"9,1933";"8,8363";"8,4864";"8,1435";"8,1435";"7,8078";"7,6425";"7,479";"9,9285";"9,5573";"8,8363";"8,1435";"7,9748";"7,8078";"7,8078";"7,6425";"7,479";"7,479";"7,3173";"7,3173";"7,1574";"6,9992";"6,9992";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/05/2013;;1;1;"22,9046";"7,6425";"9,734";24;18;1;1;1;"0,0";0;"9,9285";"9,5573";"9,5573";"9,1933";"9,1933";"8,8363";"8,8363";"8,6605";"8,4864";"8,4864";"8,3141";"8,3141";"8,1435";"8,1435";"7,9748";"7,8078";"7,8078";"7,6425";"7,9748";"7,8078";"7,8078";"7,6425";"9,742";"22,9046";"15,3964";"12,7243";"10,6919";"10,3067";"10,4984";"11,4837";"11,8901";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/04/2013;;1;1;"63,5591";"9,9285";"16,7365";10;30;1;1;1;"0,0";0;"15,3964";"14,7045";"14,4774";"19,6175";"15,164";"14,0285";"12,7243";"11,8901";"33,6156";"63,5591";"36,4607";"22,0589";"18,5783";"16,8278";"15,3964";"14,9333";"14,2521";"13,5867";"13,1519";"12,7243";"11,8901";"11,4837";"11,2831";"11,0843";"11,0843";"10,8872";"10,6919";"10,3067";"10,3067";"9,9285";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/03/2013;;1;1;"30,8664";"8,8363";"13,4838";29;11;1;1;1;"0,0";0;"16,8278";"17,0726";"14,0285";"11,8901";"10,8872";"10,6919";"10,4984";"9,9285";"9,3744";"9,1933";"8,8363";"8,8363";"9,1933";"9,1933";"15,8665";"11,8901";"11,0843";"10,3067";"20,6849";"14,2521";"13,1519";"11,686";"10,6919";"10,3067";"11,8901";"11,2831";"10,6919";"24,3493";"30,8664";"23,19";"19,355";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/02/2013;;1;1;"72,0928";"9,9285";"18,7367";6;27;1;1;1;"0,0";0;"45,1059";"31,642";"24,3493";"23,4772";"32,8203";"72,0928";"30,8664";"20,9562";"17,5674";"14,9333";"14,0285";"13,5867";"13,1519";"12,7243";"12,3037";"12,3037";"11,8901";"11,8901";"11,4837";"11,2831";"10,8872";"10,6919";"10,4984";"11,8901";"11,0843";"10,4984";"9,9285";"10,6919";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
56991500;2;01/01/2013;;1;1;"74,295";"4,5807";"16,6242";29;16;1;1;1;"0,0";0;"6,6882";"6,5353";"6,5353";"6,2349";"5,9415";"5,7975";"5,6552";"5,5147";"5,376";"5,1038";"5,1038";"4,8388";"4,8388";"4,7089";"4,7089";"4,5807";"5,376";"27,1082";"21,2292";"16,8278";"64,6015";"32,4256";"24,3493";"17,8175";"12,096";"11,4837";"11,2831";"16,8278";"74,295";"57,452";"34,0162";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/12/2012;;1;1;"26,7434";"6,8428";"12,2111";1;31;1;1;1;"0,0";0;"26,7434";"19,355";"16,8278";"14,0285";"11,8901";"11,0843";"10,3067";"10,4984";"10,6919";"10,4984";"21,504";"15,8665";"16,8278";"15,3964";"13,8067";"12,7243";"11,4837";"10,8872";"11,8901";"13,5867";"10,3067";"9,5573";"9,1933";"8,8363";"8,8363";"8,4864";"8,1435";"7,8078";"7,479";"7,1574";"6,8428";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/11/2012;;1;1;"36,0485";"5,239";"15,2878";14;1;1;1;1;"0,0";0;"5,239";"10,8872";"7,8078";"7,3173";"6,8428";"7,479";"8,6605";"8,4864";"10,8872";"23,4772";"17,3191";"14,9333";"22,9046";"36,0485";"22,0589";"19,8817";"18,323";"15,8665";"13,1519";"11,8901";"10,3067";"9,0139";"8,3141";"7,8078";"9,742";"30,0987";"27,1082";"20,9562";"22,0589";"23,7661";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/10/2012;;1;1;"7,6425";"4,8388";"5,9323";21;31;1;1;1;;0;"6,5353";"6,3842";"6,2349";"6,2349";"5,9415";"5,9415";"6,0873";"5,9415";"5,9415";"5,7975";"5,7975";"5,6552";"5,6552";"5,5147";"5,6552";"6,0873";"5,9415";"5,9415";"5,7975";"5,6552";"7,6425";"6,5353";"6,2349";"6,2349";"5,9415";"5,9415";"5,6552";"5,6552";"5,376";"5,1038";"4,8388";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/09/2012;;1;1;"10,4984";"5,9415";"6,9426";27;18;1;1;1;;0;"7,9748";"7,479";"7,479";"7,1574";"6,9992";"6,8428";"6,6882";"6,5353";"6,3842";"6,3842";"6,2349";"6,2349";"6,2349";"6,0873";"6,2349";"6,2349";"6,0873";"5,9415";"5,9415";"6,2349";"6,2349";"6,2349";"8,1435";"7,479";"6,8428";"6,5353";"10,4984";"10,1167";"7,6425";"7,1574";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/08/2012;;1;1;"8,8363";"6,9992";"7,7087";31;10;1;1;1;;0;"7,479";"7,479";"7,8078";"7,6425";"7,479";"7,479";"7,3173";"7,1574";"7,1574";"6,9992";"6,9992";"7,6425";"7,479";"7,479";"7,8078";"8,1435";"8,4864";"8,3141";"8,1435";"8,6605";"8,4864";"8,1435";"7,8078";"7,8078";"7,479";"7,3173";"7,1574";"7,1574";"7,479";"8,1435";"8,8363";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/07/2012;;1;1;"9,742";"7,479";"8,8292";1;31;1;1;1;;0;"9,742";"9,5573";"9,5573";"9,5573";"9,3744";"9,1933";"9,1933";"9,0139";"9,0139";"8,8363";"8,8363";"8,8363";"8,6605";"8,6605";"9,3744";"9,3744";"9,1933";"9,1933";"9,1933";"9,0139";"8,8363";"8,8363";"8,6605";"8,4864";"8,4864";"8,1435";"8,1435";"7,8078";"7,8078";"7,6425";"7,479";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56991500;2;01/06/2012;;1;1;"11,8901";"9,5573";"10,8028";2;27;1;1;1;;0;"11,686";"11,8901";"11,8901";"11,2831";"11,0843";"11,0843";"10,8872";"10,8872";"11,0843";"11,2831";"11,0843";"11,686";"11,8901";"11,8901";"11,8901";"11,0843";"10,8872";"10,6919";"10,4984";"10,4984";"10,3067";"10,1167";"9,9285";"9,9285";"9,9285";"9,742";"9,5573";"9,5573";"9,9285";"9,9285";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
56991500;2;01/05/2012;;1;1;"16,8171";"10,8872";"12,674";9;7;1;1;1;;0;"11,686";"11,4837";"11,4837";"11,2831";"11,2831";"11,0843";"10,8872";"11,4837";"16,8171";"15,3964";"14,0285";"13,1519";"12,3037";"11,8901";"14,0285";"16,8171";"15,3964";"14,0285";"12,9372";"12,3037";"11,8901";"11,686";"11,4837";"12,3037";"12,3037";"12,3037";"11,8901";"11,8901";"13,5867";"12,096";"11,686";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
